"lakeid","lakename","year4","daynum","month","sampledate","depth_id","depth","comments","nutrient","concentration"
"L","Paul Lake",1991,161,6,1991-06-10,3,1.3,"","nh34",16.359
"L","Paul Lake",1991,161,6,1991-06-10,4,2.25,"","nh34",16.193
"L","Paul Lake",1991,161,6,1991-06-10,5,3.4,"","nh34",15.556
"L","Paul Lake",1991,161,6,1991-06-10,6,5.7,"","nh34",16.481
"L","Paul Lake",1991,161,6,1991-06-10,7,8,"","nh34",623.114
"R","Peter Lake",1991,162,6,1991-06-11,1,0,"","nh34",14.579
"R","Peter Lake",1991,162,6,1991-06-11,2,1.25,"","nh34",25.548
"R","Peter Lake",1991,162,6,1991-06-11,3,2.6,"","nh34",17.633
"R","Peter Lake",1991,162,6,1991-06-11,4,4.1,"","nh34",23.58
"R","Peter Lake",1991,162,6,1991-06-11,5,5.4,"","nh34",15.643
"R","Peter Lake",1991,162,6,1991-06-11,6,7.8,"","nh34",20.372
"R","Peter Lake",1991,162,6,1991-06-11,7,12,"","nh34",289.687
"L","Paul Lake",1991,168,6,1991-06-17,1,0,"","nh34",6.441
"L","Paul Lake",1991,168,6,1991-06-17,2,0.65,"","nh34",6.702
"L","Paul Lake",1991,168,6,1991-06-17,3,1.3,"","nh34",8.1
"L","Paul Lake",1991,168,6,1991-06-17,4,2.4,"","nh34",5.846
"L","Paul Lake",1991,168,6,1991-06-17,5,3.25,"","nh34",8.68
"L","Paul Lake",1991,168,6,1991-06-17,6,5.4,"","nh34",9.153
"L","Paul Lake",1991,168,6,1991-06-17,7,8,"","nh34",293.794
"R","Peter Lake",1991,169,6,1991-06-18,1,0,"","nh34",5.749
"R","Peter Lake",1991,169,6,1991-06-18,2,1,"","nh34",5.389
"R","Peter Lake",1991,169,6,1991-06-18,3,2,"","nh34",5.143
"R","Peter Lake",1991,169,6,1991-06-18,4,3.8,"","nh34",4.83
"R","Peter Lake",1991,169,6,1991-06-18,5,5.2,"","nh34",5.548
"R","Peter Lake",1991,169,6,1991-06-18,6,7.6,"","nh34",4.91
"R","Peter Lake",1991,169,6,1991-06-18,7,12,"","nh34",147.204
"L","Paul Lake",1991,175,6,1991-06-24,1,0,"","nh34",19.559
"L","Paul Lake",1991,175,6,1991-06-24,2,0.8,"","nh34",10.671
"L","Paul Lake",1991,175,6,1991-06-24,3,1.5,"","nh34",7.505
"L","Paul Lake",1991,175,6,1991-06-24,4,2.6,"","nh34",8.203
"L","Paul Lake",1991,175,6,1991-06-24,5,3.6,"","nh34",10.322
"L","Paul Lake",1991,175,6,1991-06-24,6,5.5,"","nh34",12.335
"L","Paul Lake",1991,175,6,1991-06-24,7,8,"","nh34",595.08
"R","Peter Lake",1991,176,6,1991-06-25,1,0,"","nh34",5.817
"R","Peter Lake",1991,176,6,1991-06-25,2,1,"","nh34",8.633
"R","Peter Lake",1991,176,6,1991-06-25,3,1.9,"","nh34",8.114
"R","Peter Lake",1991,176,6,1991-06-25,4,3.4,"","nh34",6.502
"R","Peter Lake",1991,176,6,1991-06-25,5,4.7,"","nh34",7.391
"R","Peter Lake",1991,176,6,1991-06-25,6,7.4,"","nh34",9.925
"R","Peter Lake",1991,176,6,1991-06-25,7,12,"","nh34",178.713
"L","Paul Lake",1991,182,7,1991-07-01,1,0,"","nh34",21.958
"L","Paul Lake",1991,182,7,1991-07-01,2,0.8,"","nh34",22.046
"L","Paul Lake",1991,182,7,1991-07-01,3,1.6,"","nh34",25.922
"L","Paul Lake",1991,182,7,1991-07-01,4,2.5,"","nh34",21.183
"L","Paul Lake",1991,182,7,1991-07-01,5,3.8,"","nh34",12.291
"L","Paul Lake",1991,182,7,1991-07-01,6,5.7,"","nh34",12.697
"L","Paul Lake",1991,182,7,1991-07-01,7,8,"","nh34",370.188
"R","Peter Lake",1991,183,7,1991-07-02,1,0,"","nh34",12.448
"R","Peter Lake",1991,183,7,1991-07-02,2,0.8,"","nh34",5.674
"R","Peter Lake",1991,183,7,1991-07-02,3,1.75,"","nh34",7.049
"R","Peter Lake",1991,183,7,1991-07-02,4,3.4,"","nh34",7.132
"R","Peter Lake",1991,183,7,1991-07-02,5,4.5,"","nh34",6.378
"R","Peter Lake",1991,183,7,1991-07-02,6,7,"","nh34",6.809
"R","Peter Lake",1991,183,7,1991-07-02,7,12,"","nh34",142.336
"L","Paul Lake",1991,189,7,1991-07-08,1,0,"","nh34",18.406
"L","Paul Lake",1991,189,7,1991-07-08,2,0.75,"","nh34",17.224
"L","Paul Lake",1991,189,7,1991-07-08,3,1.4,"","nh34",13.084
"L","Paul Lake",1991,189,7,1991-07-08,4,2.5,"","nh34",14.895
"L","Paul Lake",1991,189,7,1991-07-08,5,3.5,"","nh34",13.108
"L","Paul Lake",1991,189,7,1991-07-08,6,5.5,"","nh34",10.744
"L","Paul Lake",1991,189,7,1991-07-08,7,8,"","nh34",484.249
"R","Peter Lake",1991,190,7,1991-07-09,1,0,"","nh34",9.495
"R","Peter Lake",1991,190,7,1991-07-09,2,1.1,"","nh34",6.417
"R","Peter Lake",1991,190,7,1991-07-09,3,2,"","nh34",7.817
"R","Peter Lake",1991,190,7,1991-07-09,4,3.5,"","nh34",8.517
"R","Peter Lake",1991,190,7,1991-07-09,5,4.9,"","nh34",5.562
"R","Peter Lake",1991,190,7,1991-07-09,6,7.5,"","nh34",7.573
"R","Peter Lake",1991,190,7,1991-07-09,7,12,"","nh34",84.26
"L","Paul Lake",1991,196,7,1991-07-15,1,0,"","nh34",21.606
"L","Paul Lake",1991,196,7,1991-07-15,2,0.7,"","nh34",17.695
"L","Paul Lake",1991,196,7,1991-07-15,3,1.6,"","nh34",19.386
"L","Paul Lake",1991,196,7,1991-07-15,4,2.5,"","nh34",20.869
"L","Paul Lake",1991,196,7,1991-07-15,5,3.5,"","nh34",15.761
"L","Paul Lake",1991,196,7,1991-07-15,6,5.5,"","nh34",17.114
"L","Paul Lake",1991,196,7,1991-07-15,7,8,"","nh34",734.644
"R","Peter Lake",1991,197,7,1991-07-16,1,0,"","nh34",24.334
"R","Peter Lake",1991,197,7,1991-07-16,2,1,"","nh34",16.377
"R","Peter Lake",1991,197,7,1991-07-16,3,2,"","nh34",14.863
"R","Peter Lake",1991,197,7,1991-07-16,4,3.5,"","nh34",15.141
"R","Peter Lake",1991,197,7,1991-07-16,5,4.5,"","nh34",8.937
"R","Peter Lake",1991,197,7,1991-07-16,6,7.25,"","nh34",14.206
"R","Peter Lake",1991,197,7,1991-07-16,7,12,"","nh34",126.203
"L","Paul Lake",1991,203,7,1991-07-22,1,0,"","nh34",20.225
"L","Paul Lake",1991,203,7,1991-07-22,2,0.75,"","nh34",16.109
"L","Paul Lake",1991,203,7,1991-07-22,3,1.5,"","nh34",27.08
"L","Paul Lake",1991,203,7,1991-07-22,4,2.6,"","nh34",20.401
"L","Paul Lake",1991,203,7,1991-07-22,5,3.8,"","nh34",17.219
"L","Paul Lake",1991,203,7,1991-07-22,6,5.8,"","nh34",17.379
"L","Paul Lake",1991,203,7,1991-07-22,7,8,"","nh34",652.295
"R","Peter Lake",1991,204,7,1991-07-23,1,0,"","nh34",17.35
"R","Peter Lake",1991,204,7,1991-07-23,2,1,"","nh34",14.343
"R","Peter Lake",1991,204,7,1991-07-23,3,2,"","nh34",10.606
"R","Peter Lake",1991,204,7,1991-07-23,4,3.5,"","nh34",10.037
"R","Peter Lake",1991,204,7,1991-07-23,5,4.9,"","nh34",9.86
"R","Peter Lake",1991,204,7,1991-07-23,6,7.75,"","nh34",16.473
"R","Peter Lake",1991,204,7,1991-07-23,7,12,"","nh34",143.523
"L","Paul Lake",1991,210,7,1991-07-29,1,0,"","nh34",8.904
"L","Paul Lake",1991,210,7,1991-07-29,2,0.5,"","nh34",9.91
"L","Paul Lake",1991,210,7,1991-07-29,3,1.2,"","nh34",8.83
"L","Paul Lake",1991,210,7,1991-07-29,4,2.4,"","nh34",8.185
"L","Paul Lake",1991,210,7,1991-07-29,5,3.4,"","nh34",13.436
"L","Paul Lake",1991,210,7,1991-07-29,6,5.8,"","nh34",8.686
"L","Paul Lake",1991,210,7,1991-07-29,7,8,"","nh34",486.291
"R","Peter Lake",1991,211,7,1991-07-30,1,0,"","nh34",NA
"R","Peter Lake",1991,211,7,1991-07-30,2,0.9,"","nh34",7.661
"R","Peter Lake",1991,211,7,1991-07-30,3,2,"","nh34",6.459
"R","Peter Lake",1991,211,7,1991-07-30,4,3.4,"","nh34",14.784
"R","Peter Lake",1991,211,7,1991-07-30,5,4.5,"","nh34",9.184
"R","Peter Lake",1991,211,7,1991-07-30,6,7.5,"","nh34",7.893
"R","Peter Lake",1991,211,7,1991-07-30,7,12,"","nh34",147.557
"L","Paul Lake",1991,217,8,1991-08-05,1,0,"","nh34",8.653
"L","Paul Lake",1991,217,8,1991-08-05,2,0.7,"","nh34",13.328
"L","Paul Lake",1991,217,8,1991-08-05,3,1.5,"","nh34",5.59
"L","Paul Lake",1991,217,8,1991-08-05,4,2.5,"","nh34",14.591
"L","Paul Lake",1991,217,8,1991-08-05,5,3.4,"","nh34",14.046
"L","Paul Lake",1991,217,8,1991-08-05,6,5.6,"","nh34",20.332
"L","Paul Lake",1991,217,8,1991-08-05,7,8,"","nh34",513.342
"R","Peter Lake",1991,218,8,1991-08-06,1,0,"","nh34",4.556
"R","Peter Lake",1991,218,8,1991-08-06,2,1,"","nh34",5.521
"R","Peter Lake",1991,218,8,1991-08-06,3,2,"","nh34",4.309
"R","Peter Lake",1991,218,8,1991-08-06,4,3.6,"","nh34",5.196
"R","Peter Lake",1991,218,8,1991-08-06,5,5,"","nh34",6.085
"R","Peter Lake",1991,218,8,1991-08-06,6,8,"","nh34",3.891
"R","Peter Lake",1991,218,8,1991-08-06,7,12,"","nh34",194.154
"L","Paul Lake",1991,224,8,1991-08-12,1,0,"","nh34",16.211
"L","Paul Lake",1991,224,8,1991-08-12,2,0.65,"","nh34",10.586
"L","Paul Lake",1991,224,8,1991-08-12,3,1.5,"","nh34",8.409
"L","Paul Lake",1991,224,8,1991-08-12,4,2.5,"","nh34",10.318
"L","Paul Lake",1991,224,8,1991-08-12,5,3.4,"","nh34",11.655
"L","Paul Lake",1991,224,8,1991-08-12,6,5.5,"","nh34",13.661
"L","Paul Lake",1991,224,8,1991-08-12,7,8,"","nh34",519.949
"R","Peter Lake",1991,225,8,1991-08-13,1,0,"","nh34",8.638
"R","Peter Lake",1991,225,8,1991-08-13,2,1.3,"","nh34",5.292
"R","Peter Lake",1991,225,8,1991-08-13,3,2.4,"","nh34",5.186
"R","Peter Lake",1991,225,8,1991-08-13,4,4,"","nh34",10.641
"R","Peter Lake",1991,225,8,1991-08-13,5,5,"","nh34",7.421
"R","Peter Lake",1991,225,8,1991-08-13,6,7.4,"","nh34",6.986
"R","Peter Lake",1991,225,8,1991-08-13,7,12,"","nh34",288.331
"L","Paul Lake",1991,231,8,1991-08-19,1,0,"","nh34",11.667
"L","Paul Lake",1991,231,8,1991-08-19,2,0.9,"","nh34",17.343
"L","Paul Lake",1991,231,8,1991-08-19,3,1.6,"","nh34",31.193
"L","Paul Lake",1991,231,8,1991-08-19,4,2.6,"","nh34",22.07
"L","Paul Lake",1991,231,8,1991-08-19,5,3.4,"","nh34",17.798
"L","Paul Lake",1991,231,8,1991-08-19,6,5.2,"","nh34",16.055
"L","Paul Lake",1991,231,8,1991-08-19,7,8,"","nh34",426.847
"R","Peter Lake",1991,232,8,1991-08-20,1,0,"","nh34",9.608
"R","Peter Lake",1991,232,8,1991-08-20,2,1,"","nh34",9.888
"R","Peter Lake",1991,232,8,1991-08-20,3,2,"","nh34",9.955
"R","Peter Lake",1991,232,8,1991-08-20,4,3.4,"","nh34",10.921
"R","Peter Lake",1991,232,8,1991-08-20,5,4.5,"","nh34",6.031
"R","Peter Lake",1991,232,8,1991-08-20,6,7.3,"","nh34",8.821
"R","Peter Lake",1991,232,8,1991-08-20,7,12,"","nh34",215.765
"L","Paul Lake",1991,238,8,1991-08-26,1,0,"","nh34",NA
"L","Paul Lake",1991,238,8,1991-08-26,2,0.7,"","nh34",NA
"L","Paul Lake",1991,238,8,1991-08-26,3,1.4,"","nh34",NA
"L","Paul Lake",1991,238,8,1991-08-26,4,2.35,"","nh34",NA
"L","Paul Lake",1991,238,8,1991-08-26,5,3.1,"","nh34",NA
"L","Paul Lake",1991,238,8,1991-08-26,6,5.15,"","nh34",NA
"L","Paul Lake",1991,238,8,1991-08-26,7,8,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,1,0,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,2,1.1,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,3,2.12,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,4,3.67,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,5,4.9,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,6,7.74,"","nh34",NA
"R","Peter Lake",1991,239,8,1991-08-27,7,12,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,1,0,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,2,0.6,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,3,1.25,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,4,2.3,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,5,3.1,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,6,5.25,"","nh34",NA
"L","Paul Lake",1991,245,9,1991-09-02,7,8,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,1,0,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,2,0.85,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,3,2.2,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,4,4,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,5,5.5,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,6,8.4,"","nh34",NA
"R","Peter Lake",1991,246,9,1991-09-03,7,12,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,1,0,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,2,0.95,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,3,1.35,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,4,3.1,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,5,3.9,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,6,5.5,"","nh34",NA
"L","Paul Lake",1992,141,5,1992-05-20,7,8,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,1,0,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,2,0.95,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,3,1.85,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,4,3.2,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,5,4.1,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,6,6.1,"","nh34",NA
"R","Peter Lake",1992,141,5,1992-05-20,7,12,"","nh34",NA
"L","Paul Lake",1992,148,5,1992-05-27,1,0,"","nh34",6.22
"L","Paul Lake",1992,148,5,1992-05-27,2,0.95,"","nh34",19.72
"L","Paul Lake",1992,148,5,1992-05-27,3,1.9,"","nh34",13.86
"L","Paul Lake",1992,148,5,1992-05-27,4,3.15,"","nh34",22.14
"L","Paul Lake",1992,148,5,1992-05-27,5,4.1,"","nh34",33.27
"L","Paul Lake",1992,148,5,1992-05-27,6,5.7,"","nh34",22.52
"L","Paul Lake",1992,148,5,1992-05-27,7,8,"","nh34",701.87
"R","Peter Lake",1992,148,5,1992-05-27,1,0,"","nh34",15.02
"R","Peter Lake",1992,148,5,1992-05-27,2,0.9,"","nh34",15.37
"R","Peter Lake",1992,148,5,1992-05-27,3,1.85,"","nh34",18.33
"R","Peter Lake",1992,148,5,1992-05-27,4,3.2,"","nh34",13.5
"R","Peter Lake",1992,148,5,1992-05-27,5,4.25,"","nh34",7.67
"R","Peter Lake",1992,148,5,1992-05-27,6,6.4,"","nh34",11.18
"R","Peter Lake",1992,148,5,1992-05-27,7,12,"","nh34",467.4
"L","Paul Lake",1992,155,6,1992-06-03,1,0,"","nh34",NA
"L","Paul Lake",1992,155,6,1992-06-03,2,0.95,"","nh34",NA
"L","Paul Lake",1992,155,6,1992-06-03,3,1.75,"","nh34",NA
"L","Paul Lake",1992,155,6,1992-06-03,4,3.15,"","nh34",NA
"L","Paul Lake",1992,155,6,1992-06-03,5,4.3,"","nh34",NA
"L","Paul Lake",1992,155,6,1992-06-03,6,5.9,"","nh34",NA
"L","Paul Lake",1992,155,6,1992-06-03,7,8,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,1,0,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,2,1,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,3,2,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,4,3.4,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,5,4.6,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,6,7,"","nh34",NA
"R","Peter Lake",1992,155,6,1992-06-03,7,12,"","nh34",NA
"L","Paul Lake",1992,162,6,1992-06-10,1,0,"","nh34",9.94
"L","Paul Lake",1992,162,6,1992-06-10,2,0.875,"","nh34",4.61
"L","Paul Lake",1992,162,6,1992-06-10,3,1.7,"","nh34",8.05
"L","Paul Lake",1992,162,6,1992-06-10,4,2.95,"","nh34",6
"L","Paul Lake",1992,162,6,1992-06-10,5,4.1,"","nh34",5.1
"L","Paul Lake",1992,162,6,1992-06-10,6,5.8,"","nh34",4.5
"L","Paul Lake",1992,162,6,1992-06-10,7,8,"","nh34",219.28
"R","Peter Lake",1992,162,6,1992-06-10,1,0,"","nh34",8.16
"R","Peter Lake",1992,162,6,1992-06-10,2,0.9,"","nh34",7.5
"R","Peter Lake",1992,162,6,1992-06-10,3,1.95,"","nh34",12.81
"R","Peter Lake",1992,162,6,1992-06-10,4,3.35,"","nh34",2.99
"R","Peter Lake",1992,162,6,1992-06-10,5,4.5,"","nh34",3.26
"R","Peter Lake",1992,162,6,1992-06-10,6,6.9,"","nh34",28.44
"R","Peter Lake",1992,162,6,1992-06-10,7,12,"","nh34",290.79
"L","Paul Lake",1992,169,6,1992-06-17,1,0,"","nh34",NA
"L","Paul Lake",1992,169,6,1992-06-17,2,0.6,"","nh34",NA
"L","Paul Lake",1992,169,6,1992-06-17,3,1.25,"","nh34",NA
"L","Paul Lake",1992,169,6,1992-06-17,4,2.8,"","nh34",NA
"L","Paul Lake",1992,169,6,1992-06-17,5,4.4,"","nh34",NA
"L","Paul Lake",1992,169,6,1992-06-17,6,5.95,"","nh34",NA
"L","Paul Lake",1992,169,6,1992-06-17,7,8,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,1,0,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,2,0.75,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,3,1.4,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,4,2.35,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,5,2.85,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,6,3.6,"","nh34",NA
"R","Peter Lake",1992,169,6,1992-06-17,7,12,"","nh34",NA
"L","Paul Lake",1992,176,6,1992-06-24,1,0,"","nh34",8.13
"L","Paul Lake",1992,176,6,1992-06-24,2,0.7,"","nh34",8.15
"L","Paul Lake",1992,176,6,1992-06-24,3,1.45,"","nh34",7.69
"L","Paul Lake",1992,176,6,1992-06-24,4,2.7,"","nh34",8.08
"L","Paul Lake",1992,176,6,1992-06-24,5,3.6,"","nh34",8.42
"L","Paul Lake",1992,176,6,1992-06-24,6,5.55,"","nh34",7.31
"L","Paul Lake",1992,176,6,1992-06-24,7,8,"","nh34",498.62
"R","Peter Lake",1992,176,6,1992-06-24,1,0,"","nh34",10.81
"R","Peter Lake",1992,176,6,1992-06-24,2,0.8,"","nh34",9.18
"R","Peter Lake",1992,176,6,1992-06-24,3,1.8,"","nh34",8.92
"R","Peter Lake",1992,176,6,1992-06-24,4,3.5,"","nh34",11.34
"R","Peter Lake",1992,176,6,1992-06-24,5,5,"","nh34",8.35
"R","Peter Lake",1992,176,6,1992-06-24,6,7.1,"","nh34",9.59
"R","Peter Lake",1992,176,6,1992-06-24,7,12,"","nh34",335.7
"L","Paul Lake",1992,183,7,1992-07-01,1,0,"","nh34",NA
"L","Paul Lake",1992,183,7,1992-07-01,2,0.7,"","nh34",NA
"L","Paul Lake",1992,183,7,1992-07-01,3,1.48,"","nh34",NA
"L","Paul Lake",1992,183,7,1992-07-01,4,2.6,"","nh34",NA
"L","Paul Lake",1992,183,7,1992-07-01,5,3.45,"","nh34",NA
"L","Paul Lake",1992,183,7,1992-07-01,6,5.35,"","nh34",NA
"L","Paul Lake",1992,183,7,1992-07-01,7,8,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,1,0,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,2,0.9,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,3,1.9,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,4,3.6,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,5,5.1,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,6,7.1,"","nh34",NA
"R","Peter Lake",1992,183,7,1992-07-01,7,12,"","nh34",NA
"L","Paul Lake",1992,190,7,1992-07-08,1,0,"","nh34",17.27
"L","Paul Lake",1992,190,7,1992-07-08,2,0.78,"","nh34",5.22
"L","Paul Lake",1992,190,7,1992-07-08,3,1.54,"","nh34",6.48
"L","Paul Lake",1992,190,7,1992-07-08,4,2.41,"","nh34",9.51
"L","Paul Lake",1992,190,7,1992-07-08,5,3.3,"","nh34",10.82
"L","Paul Lake",1992,190,7,1992-07-08,6,5.45,"","nh34",16.47
"L","Paul Lake",1992,190,7,1992-07-08,7,8,"","nh34",770.84
"R","Peter Lake",1992,190,7,1992-07-08,1,0,"","nh34",7.58
"R","Peter Lake",1992,190,7,1992-07-08,2,0.7,"","nh34",16.2
"R","Peter Lake",1992,190,7,1992-07-08,3,1.4,"","nh34",12.05
"R","Peter Lake",1992,190,7,1992-07-08,4,2.9,"","nh34",8.27
"R","Peter Lake",1992,190,7,1992-07-08,5,4,"","nh34",6.4
"R","Peter Lake",1992,190,7,1992-07-08,6,6.4,"","nh34",5.78
"R","Peter Lake",1992,190,7,1992-07-08,7,12,"","nh34",261.47
"L","Paul Lake",1992,197,7,1992-07-15,1,0,"","nh34",NA
"L","Paul Lake",1992,197,7,1992-07-15,2,0.85,"","nh34",NA
"L","Paul Lake",1992,197,7,1992-07-15,3,1.6,"","nh34",NA
"L","Paul Lake",1992,197,7,1992-07-15,4,2.6,"","nh34",NA
"L","Paul Lake",1992,197,7,1992-07-15,5,3.4,"","nh34",NA
"L","Paul Lake",1992,197,7,1992-07-15,6,5.4,"","nh34",NA
"L","Paul Lake",1992,197,7,1992-07-15,7,8,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,1,0,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,2,0.85,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,3,1.6,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,4,2.95,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,5,3.9,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,6,6.1,"","nh34",NA
"R","Peter Lake",1992,197,7,1992-07-15,7,12,"","nh34",NA
"L","Paul Lake",1992,204,7,1992-07-22,1,0,"","nh34",12.59
"L","Paul Lake",1992,204,7,1992-07-22,2,0.75,"","nh34",12.4
"L","Paul Lake",1992,204,7,1992-07-22,3,1.55,"","nh34",6.14
"L","Paul Lake",1992,204,7,1992-07-22,4,2.6,"","nh34",5.75
"L","Paul Lake",1992,204,7,1992-07-22,5,3.55,"","nh34",4.3
"L","Paul Lake",1992,204,7,1992-07-22,6,5.25,"","nh34",6.05
"L","Paul Lake",1992,204,7,1992-07-22,7,8,"","nh34",546.17
"R","Peter Lake",1992,204,7,1992-07-22,1,0,"","nh34",8.01
"R","Peter Lake",1992,204,7,1992-07-22,2,0.8,"","nh34",6.54
"R","Peter Lake",1992,204,7,1992-07-22,3,1.75,"","nh34",6.9
"R","Peter Lake",1992,204,7,1992-07-22,4,3.75,"","nh34",6.31
"R","Peter Lake",1992,204,7,1992-07-22,5,4.4,"","nh34",6.17
"R","Peter Lake",1992,204,7,1992-07-22,6,6.9,"","nh34",5.85
"R","Peter Lake",1992,204,7,1992-07-22,7,12,"","nh34",224.16
"L","Paul Lake",1992,211,7,1992-07-29,1,0,"","nh34",NA
"L","Paul Lake",1992,211,7,1992-07-29,2,0.83,"","nh34",NA
"L","Paul Lake",1992,211,7,1992-07-29,3,1.65,"","nh34",NA
"L","Paul Lake",1992,211,7,1992-07-29,4,2.75,"","nh34",NA
"L","Paul Lake",1992,211,7,1992-07-29,5,3.9,"","nh34",NA
"L","Paul Lake",1992,211,7,1992-07-29,6,5.7,"","nh34",NA
"L","Paul Lake",1992,211,7,1992-07-29,7,8,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,1,0,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,2,0.9,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,3,1.3,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,4,3.1,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,5,4.1,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,6,6.5,"","nh34",NA
"R","Peter Lake",1992,211,7,1992-07-29,7,12,"","nh34",NA
"L","Paul Lake",1992,218,8,1992-08-05,1,0,"","nh34",10.53
"L","Paul Lake",1992,218,8,1992-08-05,2,0.8,"","nh34",11.32
"L","Paul Lake",1992,218,8,1992-08-05,3,1.75,"","nh34",12.77
"L","Paul Lake",1992,218,8,1992-08-05,4,2.9,"","nh34",9.96
"L","Paul Lake",1992,218,8,1992-08-05,5,3.8,"","nh34",15.69
"L","Paul Lake",1992,218,8,1992-08-05,6,5.7,"","nh34",13.42
"L","Paul Lake",1992,218,8,1992-08-05,7,8,"","nh34",250.63
"R","Peter Lake",1992,218,8,1992-08-05,1,0,"","nh34",8.97
"R","Peter Lake",1992,218,8,1992-08-05,2,0.8,"","nh34",12.05
"R","Peter Lake",1992,218,8,1992-08-05,3,1.7,"","nh34",9.2
"R","Peter Lake",1992,218,8,1992-08-05,4,2.9,"","nh34",6.91
"R","Peter Lake",1992,218,8,1992-08-05,5,4,"","nh34",8.85
"R","Peter Lake",1992,218,8,1992-08-05,6,6.3,"","nh34",8.78
"R","Peter Lake",1992,218,8,1992-08-05,7,12,"","nh34",693.79
"L","Paul Lake",1992,225,8,1992-08-12,1,0,"","nh34",NA
"L","Paul Lake",1992,225,8,1992-08-12,2,0.9,"","nh34",NA
"L","Paul Lake",1992,225,8,1992-08-12,3,1.8,"","nh34",NA
"L","Paul Lake",1992,225,8,1992-08-12,4,3.2,"","nh34",NA
"L","Paul Lake",1992,225,8,1992-08-12,5,4.1,"","nh34",NA
"L","Paul Lake",1992,225,8,1992-08-12,6,5.6,"","nh34",NA
"L","Paul Lake",1992,225,8,1992-08-12,7,8,"","nh34",NA
"R","Peter Lake",1992,225,8,1992-08-12,1,0,"","nh34",NA
"R","Peter Lake",1992,225,8,1992-08-12,2,0.9,"","nh34",NA
"R","Peter Lake",1992,225,8,1992-08-12,3,1.7,"","nh34",NA
